"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.912812667E0,3.951782227E-2,2.354603577E-1,9.820927277E0,9.823828979E0
9.922843667E0,4.026626587E-2,2.275268555E-1,9.790540466E0,9.793266690E0
9.932873667E0,4.355941772E-2,2.157014465E-1,9.798024902E0,9.800495728E0
9.942904667E0,4.640350342E-2,2.248324585E-1,9.819580078E0,9.822263274E0
9.952936667E0,3.787124634E-2,2.242337036E-1,9.828411713E0,9.831042253E0
9.962969292E0,4.116439819E-2,2.206411743E-1,9.821825409E0,9.824389620E0
9.973001292E0,3.293151855E-2,2.299218750E-1,9.807305603E0,9.810055644E0
9.983032292E0,4.236190796E-2,2.258802795E-1,9.798324280E0,9.801019086E0
9.993064292E0,3.053649902E-2,2.269281006E-1,9.810000000E0,9.812671850E0
1.000309529E1,3.173400879E-2,2.234852600E-1,9.815987549E0,9.818582600E0
1.001312729E1,4.206253052E-2,2.164498901E-1,9.807904358E0,9.810382648E0
1.002315929E1,4.191284180E-2,2.212399292E-1,9.815837860E0,9.818420275E0
1.003319129E1,4.775070190E-2,2.231858826E-1,9.836195526E0,9.838843148E0
1.004322329E1,4.760101318E-2,2.212399292E-1,9.823322296E0,9.825928653E0
1.005325429E1,5.688171387E-2,2.100132751E-1,9.832902374E0,9.835309360E0
1.006328529E1,5.643264771E-2,2.243833923E-1,9.824070740E0,9.826794923E0
1.007331729E1,5.403762817E-2,2.221380615E-1,9.809850311E0,9.812513873E0
1.008334829E1,5.643264771E-2,2.270777893E-1,9.815538483E0,9.818326979E0
1.009337929E1,6.571334839E-2,2.290237427E-1,9.814191284E0,9.817083105E0
1.010341029E1,5.867797852E-2,2.308200073E-1,9.817634125E0,9.820522430E0
1.011344129E1,5.972579956E-2,2.252815247E-1,9.810598755E0,9.813366745E0
1.012347329E1,6.077362061E-2,2.243833923E-1,9.810299377E0,9.813053307E0
1.013350529E1,6.496490479E-2,2.130070496E-1,9.830058289E0,9.832580455E0
1.014353629E1,5.598358154E-2,2.163002014E-1,9.815538483E0,9.818081057E0
1.015356729E1,6.541397095E-2,2.216889954E-1,9.797575836E0,9.800301897E0
1.016359929E1,5.957611084E-2,2.200424194E-1,9.809700623E0,9.812349071E0
1.017363029E1,5.822891235E-2,2.272274780E-1,9.809251556E0,9.812055800E0
1.018366129E1,5.179229736E-2,2.273771667E-1,9.810000000E0,9.812771414E0
1.019369229E1,5.089416504E-2,2.213896179E-1,9.813442841E0,9.816071718E0
1.020372329E1,3.652404785E-2,2.236349487E-1,9.836794281E0,9.839403860E0
1.021375429E1,4.475692749E-2,2.219883728E-1,9.839488678E0,9.842094262E0
1.022378529E1,3.832031250E-2,2.177970886E-1,9.803413696E0,9.805907613E0
1.023381629E1,5.194198608E-2,2.134561157E-1,9.777517548E0,9.779985219E0
1.024384629E1,2.799179077E-2,2.174977112E-1,9.807455292E0,9.809906630E0
1.025387629E1,3.667373657E-2,2.239343262E-1,9.837393036E0,9.840009822E0
1.026390629E1,3.981719971E-2,2.139051819E-1,9.815089417E0,9.817500756E0
1.027393629E1,6.182144165E-2,2.218386841E-1,9.812694397E0,9.815396356E0
1.028396629E1,4.550537109E-2,2.210902405E-1,9.842332764E0,9.844920816E0
1.029399629E1,4.715194702E-2,2.312690735E-1,9.839937744E0,9.842768081E0
1.030402529E1,5.433700562E-2,2.171983337E-1,9.789642334E0,9.792202237E0
1.031405629E1,6.122268677E-2,2.173480225E-1,9.772877197E0,9.775485517E0
1.032408629E1,5.553451538E-2,2.282752991E-1,9.802665253E0,9.805480088E0
1.033411629E1,5.748046875E-2,2.255809021E-1,9.828561401E0,9.831317814E0
1.034414629E1,6.256988525E-2,2.139051819E-1,9.738448792E0,9.740998680E0
1.035417629E1,4.685256958E-2,2.248324585E-1,9.942624207E0,9.945276311E0
1.036420629E1,6.945556641E-2,2.326162720E-1,9.978399811E0,9.981352473E0
1.037424429E1,5.313949585E-2,2.079176331E-1,9.718839569E0,9.721208573E0
1.038429229E1,5.224136353E-2,1.960922241E-1,9.707014160E0,9.709135143E0
1.039433329E1,6.227050781E-2,2.025288391E-1,9.904752960E0,9.907019065E0
1.040436829E1,3.023712158E-2,2.273771667E-1,9.834249573E0,9.836924281E0
1.041439929E1,6.212081909E-2,2.136058044E-1,9.711953888E0,9.714501261E0
1.042443029E1,6.735992432E-2,2.293231201E-1,9.811047821E0,9.813958722E0
1.043446229E1,4.056564331E-2,2.236349487E-1,9.891280975E0,9.893891929E0
1.044449329E1,3.128494263E-2,2.315684509E-1,9.834848328E0,9.837623917E0
1.045452429E1,6.885681152E-2,2.398013306E-1,9.752519531E0,9.755710284E0
1.046455629E1,5.298980713E-2,2.131567383E-1,9.787247314E0,9.789711625E0
1.047458729E1,3.906875610E-2,2.197430420E-1,9.851463776E0,9.853991673E0
1.048461929E1,5.837860107E-2,2.266287231E-1,9.839039612E0,9.841822449E0
1.049465029E1,4.355941772E-2,2.170486450E-1,9.810598755E0,9.813096120E0
1.050468129E1,4.026626587E-2,2.255809021E-1,9.827064514E0,9.829735758E0
1.051471329E1,4.834945679E-2,2.306703186E-1,9.834998016E0,9.837821530E0
1.052474429E1,5.119354248E-2,2.299218750E-1,9.817484436E0,9.820309847E0
1.053477529E1,4.790039063E-2,2.300715637E-1,9.783505096E0,9.786327163E0
1.054480729E1,4.595443726E-2,2.294728088E-1,9.814640350E0,9.817430152E0
1.055483829E1,6.451583862E-2,2.293231201E-1,9.831405487E0,9.834291293E0
1.056486929E1,5.313949585E-2,2.227368164E-1,9.845176849E0,9.847839494E0
1.057490129E1,3.847000122E-2,2.119592285E-1,9.815837860E0,9.818201442E0
1.058493229E1,6.017486572E-2,1.999841309E-1,9.805060272E0,9.807284110E0
1.059496429E1,6.735992432E-2,2.011816406E-1,9.785301361E0,9.787601041E0
1.060499529E1,5.209167480E-2,2.221380615E-1,9.763596497E0,9.766262100E0
1.061502629E1,5.807922363E-2,2.351609802E-1,9.838141479E0,9.841122987E0
1.062505829E1,4.909790039E-2,2.212399292E-1,9.865235138E0,9.867837759E0
1.063508929E1,3.891906738E-2,2.191442871E-1,9.788444824E0,9.790974976E0
1.064512029E1,5.523513794E-2,2.315684509E-1,9.793384552E0,9.796277653E0
1.065515229E1,5.643264771E-2,2.249821472E-1,9.851613464E0,9.854343685E0
1.066518329E1,4.685256958E-2,2.246827698E-1,9.801467743E0,9.804154600E0
1.067521429E1,4.071533203E-2,2.122586060E-1,9.785451050E0,9.787837540E0
1.068524629E1,6.107299805E-2,2.186952209E-1,9.842781830E0,9.845400533E0
1.069527729E1,5.194198608E-2,2.189945984E-1,9.845476227E0,9.848048474E0
1.070530929E1,3.667373657E-2,2.281256104E-1,9.783954163E0,9.786682038E0
1.071534029E1,5.298980713E-2,2.222877502E-1,9.807155914E0,9.809817883E0
1.072537129E1,4.311035156E-2,2.285746765E-1,9.825268250E0,9.828021218E0
1.073540329E1,3.008743286E-2,2.317181396E-1,9.824220428E0,9.826998808E0
1.074543429E1,3.891906738E-2,2.311193848E-1,9.821226654E0,9.824022794E0
1.075546529E1,3.891906738E-2,2.243833923E-1,9.802964630E0,9.805609524E0
1.076549729E1,3.487747192E-2,2.230361938E-1,9.802814941E0,9.805413931E0
1.077552829E1,3.652404785E-2,2.115101624E-1,9.769434357E0,9.771791965E0
1.078555929E1,5.493576050E-2,2.263293457E-1,9.844129028E0,9.846883732E0
1.079559129E1,4.026626587E-2,2.227368164E-1,9.901010742E0,9.903597668E0
1.080562229E1,5.927673340E-2,2.236349487E-1,9.775421906E0,9.778159323E0
1.081565429E1,7.319778442E-2,2.194436646E-1,9.742789764E0,9.745535687E0
1.082568529E1,6.735992432E-2,2.339634705E-1,9.852960663E0,9.855968247E0
1.083571629E1,4.176315308E-2,2.246827698E-1,9.827812958E0,9.830469675E0
1.084574829E1,6.256988525E-2,2.188449097E-1,9.771230621E0,9.773881314E0
1.085577929E1,7.664062500E-2,2.176473999E-1,9.810299377E0,9.813012690E0
1.086581029E1,3.742218018E-2,2.236349487E-1,9.881401520E0,9.884002681E0
1.087584229E1,5.074447632E-2,2.324665833E-1,9.868677979E0,9.871546017E0
1.088587329E1,6.616241455E-2,2.080673218E-1,9.736502838E0,9.738950508E0
1.089590529E1,6.361770630E-2,2.165995789E-1,9.870773621E0,9.873354772E0
1.090593629E1,5.044509888E-2,2.329156494E-1,9.836045837E0,9.838932469E0
1.091596729E1,6.421646118E-2,2.267784119E-1,9.854457550E0,9.857275780E0
1.092599929E1,5.538482666E-2,2.183958435E-1,9.799671478E0,9.802261234E0
1.093603029E1,3.951782227E-2,2.139051819E-1,9.792187042E0,9.794602807E0
1.094606129E1,4.281097412E-2,2.303709412E-1,9.826765137E0,9.829558312E0
1.095609329E1,5.807922363E-2,2.204914856E-1,9.809251556E0,9.811901232E0
1.096612458E1,2.799179077E-2,2.197430420E-1,9.828711090E0,9.831207059E0
1.097615658E1,4.610412598E-2,2.212399292E-1,9.831106110E0,9.833703272E0
1.098618758E1,2.335144043E-2,2.273771667E-1,9.865235138E0,9.867882751E0
1.099621858E1,5.358856201E-2,2.158511353E-1,9.810598755E0,9.813119350E0
1.100625058E1,2.155517578E-2,2.183958435E-1,9.746082916E0,9.748553410E0
1.101628158E1,5.164260864E-2,2.179467773E-1,9.758806458E0,9.761376503E0
1.102631258E1,4.775070190E-2,2.272274780E-1,9.892478485E0,9.895203032E0
1.103634458E1,2.993774414E-2,2.390528870E-1,9.878557434E0,9.881494802E0
1.104637558E1,5.074447632E-2,2.279759216E-1,9.795330505E0,9.798114499E0
1.105640658E1,3.966751099E-2,2.110610962E-1,9.775721283E0,9.778079919E0
1.106643858E1,5.403762817E-2,2.204914856E-1,9.832752686E0,9.835372994E0
1.107646958E1,4.251159668E-2,2.227368164E-1,9.823471985E0,9.826088783E0
1.108650158E1,4.745132446E-2,2.086660767E-1,9.803713074E0,9.806048296E0
1.109653258E1,6.182144165E-2,2.240840149E-1,9.833052063E0,9.835799327E0
1.110656358E1,4.520599365E-2,2.056723022E-1,9.834099884E0,9.836354264E0
1.111659558E1,5.598358154E-2,2.300715637E-1,9.794731750E0,9.797593437E0
1.112662658E1,5.598358154E-2,2.215393066E-1,9.796378326E0,9.799042920E0
1.113665758E1,4.834945679E-2,2.257305908E-1,9.812245331E0,9.814960540E0
1.114668958E1,4.385879517E-2,2.260299683E-1,9.817484436E0,9.820184000E0
1.115672058E1,7.229965210E-2,2.219883728E-1,9.832153931E0,9.834925368E0
1.116675258E1,4.805007935E-2,2.251318359E-1,9.834099884E0,9.836793872E0
1.117678358E1,4.894821167E-2,2.176473999E-1,9.814640350E0,9.817175333E0
1.118681458E1,6.721023560E-2,2.125579834E-1,9.806407471E0,9.808941105E0
1.119684658E1,5.358856201E-2,2.145039368E-1,9.805659027E0,9.808151336E0
1.120687758E1,4.984634399E-2,2.128573608E-1,9.799970856E0,9.802408974E0
1.121690858E1,5.703140259E-2,2.230361938E-1,9.839039612E0,9.841732480E0
1.122694058E1,6.286926270E-2,2.212399292E-1,9.835746460E0,9.838435245E0
1.123697158E1,4.146377563E-2,2.197430420E-1,9.808503113E0,9.811051909E0
1.124700358E1,6.062393188E-2,2.248324585E-1,9.803413696E0,9.806178919E0
1.125703458E1,5.538482666E-2,2.200424194E-1,9.806407471E0,9.809032247E0
1.126706558E1,4.685256958E-2,2.282752991E-1,9.821675720E0,9.824439868E0
1.127709758E1,3.158432007E-2,2.176473999E-1,9.811496887E0,9.813961439E0
1.128712858E1,5.343887329E-2,2.189945984E-1,9.801467743E0,9.804059581E0
1.129715958E1,3.712280273E-2,2.080673218E-1,9.808802490E0,9.811079268E0
1.130719158E1,3.502716064E-2,2.189945984E-1,9.818981323E0,9.821485619E0
1.131722258E1,3.472778320E-2,2.207908630E-1,9.816735992E0,9.819280023E0
1.132725458E1,5.538482666E-2,2.285746765E-1,9.817783813E0,9.820600433E0
1.133728558E1,4.206253052E-2,2.204914856E-1,9.808802490E0,9.811370549E0
1.134731658E1,4.281097412E-2,2.180964661E-1,9.812544708E0,9.815061513E0
1.135734858E1,5.867797852E-2,2.294728088E-1,9.820478210E0,9.823334116E0
1.136737958E1,5.029541016E-2,2.112107849E-1,9.823621674E0,9.826020680E0
1.137741058E1,5.598358154E-2,2.071691895E-1,9.810449066E0,9.812795938E0
1.138744258E1,5.688171387E-2,2.192939758E-1,9.814041595E0,9.816656142E0
1.139747358E1,6.421646118E-2,2.263293457E-1,9.815987549E0,9.818806459E0
1.140750558E1,6.092330933E-2,2.278262329E-1,9.817185059E0,9.820017256E0
1.141753658E1,5.792953491E-2,2.189945984E-1,9.817634125E0,9.820247159E0
1.142756758E1,6.017486572E-2,2.139051819E-1,9.820478210E0,9.822991842E0
1.143759958E1,6.062393188E-2,2.339634705E-1,9.825417938E0,9.828390093E0
1.144763058E1,5.119354248E-2,2.363584900E-1,9.817484436E0,9.820462655E0
1.145766158E1,6.945556641E-2,2.269281006E-1,9.826914825E0,9.829780029E0
1.146769358E1,5.688171387E-2,2.216889954E-1,9.823471985E0,9.826137765E0
1.147772458E1,5.763015747E-2,2.068698120E-1,9.795180817E0,9.797534567E0
1.148775558E1,4.655319214E-2,2.146536255E-1,9.795330505E0,9.797792766E0
1.149778758E1,4.924758911E-2,2.269281006E-1,9.811945953E0,9.814693326E0
1.150781858E1,4.730163574E-2,2.209405518E-1,9.828860779E0,9.831457490E0
1.151785058E1,4.236190796E-2,2.136058044E-1,9.812095642E0,9.814511850E0
1.152788158E1,5.643264771E-2,2.245330811E-1,9.818382568E0,9.821111750E0
1.153791258E1,3.951782227E-2,2.245330811E-1,9.803862762E0,9.806513235E0
1.154794458E1,3.802093506E-2,2.218386841E-1,9.806706848E0,9.809289332E0
1.155797558E1,4.849914551E-2,2.248324585E-1,9.808652802E0,9.811349121E0
1.156800758E1,5.149291992E-2,2.225871277E-1,9.821076965E0,9.823733980E0
1.157803858E1,4.176315308E-2,2.225871277E-1,9.812395020E0,9.815008161E0
1.158806958E1,4.939727783E-2,2.127076721E-1,9.812395020E0,9.814824536E0
1.159810158E1,4.026626587E-2,2.154020691E-1,9.792785797E0,9.795237266E0
1.160813258E1,4.176315308E-2,2.243833923E-1,9.806407471E0,9.809063133E0
1.161816358E1,4.475692749E-2,2.293231201E-1,9.818681946E0,9.821461573E0
1.162819558E1,5.523513794E-2,2.242337036E-1,9.833950195E0,9.836661432E0
1.163822658E1,4.071533203E-2,2.312690735E-1,9.821975098E0,9.824781827E0
1.164825858E1,4.760101318E-2,2.224374390E-1,9.809550934E0,9.812188023E0
1.165828958E1,5.643264771E-2,2.206411743E-1,9.805359650E0,9.808004131E0
1.166832058E1,5.777984619E-2,2.272274780E-1,9.805509338E0,9.808311997E0
1.167835258E1,5.523513794E-2,2.290237427E-1,9.829160156E0,9.831983125E0
1.168838358E1,4.790039063E-2,2.145039368E-1,9.821825409E0,9.824284236E0
1.169841458E1,5.807922363E-2,2.263293457E-1,9.821076965E0,9.823856215E0
1.170844658E1,5.493576050E-2,2.074685669E-1,9.812694397E0,9.815041135E0
1.171847758E1,4.326004028E-2,2.127076721E-1,9.823771362E0,9.826169130E0
1.172850958E1,5.269042969E-2,2.375559998E-1,9.811646576E0,9.814663401E0
1.173854058E1,5.433700562E-2,2.239343262E-1,9.829160156E0,9.831860885E0
1.174857158E1,7.095245361E-2,2.245330811E-1,9.839039612E0,9.841857032E0
1.175860358E1,6.676116943E-2,2.267784119E-1,9.820178833E0,9.823023863E0
1.176863458E1,4.550537109E-2,2.198927307E-1,9.816885681E0,9.819453550E0
1.177866558E1,3.442840576E-2,2.154020691E-1,9.814041595E0,9.816465545E0
1.178869758E1,4.355941772E-2,2.212399292E-1,9.802665253E0,9.805258313E0
1.179872858E1,4.490661621E-2,2.195933533E-1,9.815688171E0,9.818246897E0
1.180876058E1,3.607498169E-2,2.130070496E-1,9.808952179E0,9.811331014E0
1.181879158E1,3.532653809E-2,2.263293457E-1,9.821526031E0,9.824196991E0
1.182882258E1,4.640350342E-2,2.116598511E-1,9.828112335E0,9.830500763E0
1.183885458E1,2.140548706E-2,2.151026917E-1,9.826914825E0,9.829292057E0
1.184888558E1,4.385879517E-2,2.222877502E-1,9.810000000E0,9.812616136E0
1.185891658E1,6.676116943E-2,2.269281006E-1,9.811646576E0,9.814497539E0
1.186894858E1,5.463638306E-2,2.191442871E-1,9.797725525E0,9.800328301E0
1.187897958E1,4.565505981E-2,2.267784119E-1,9.818831635E0,9.821556267E0
1.188901158E1,4.236190796E-2,2.246827698E-1,9.821376343E0,9.824037365E0
1.189904258E1,6.062393188E-2,2.320175171E-1,9.820029144E0,9.822956774E0
1.190907358E1,4.146377563E-2,2.095642090E-1,9.801916809E0,9.804244465E0
1.191910558E1,2.290237427E-2,2.136058044E-1,9.800569611E0,9.802923883E0
1.192913658E1,2.245330811E-2,2.109114075E-1,9.822873230E0,9.825162913E0
1.193916758E1,4.580474854E-2,2.237846375E-1,9.817933502E0,9.820590404E0
1.194919958E1,6.017486572E-2,2.242337036E-1,9.817933502E0,9.820678185E0
1.195923054E1,6.286926270E-2,2.106120300E-1,9.811047821E0,9.813509531E0
1.196926254E1,7.379653931E-2,2.179467773E-1,9.829758911E0,9.832451728E0
1.197929354E1,5.224136353E-2,2.041754150E-1,9.808503113E0,9.810767048E0
1.198932454E1,6.047424316E-2,2.230361938E-1,9.806407471E0,9.809129919E0
1.199935654E1,7.110214233E-2,2.224374390E-1,9.803413696E0,9.806194676E0
1.200938754E1,6.062393188E-2,2.264790344E-1,9.819430389E0,9.822228932E0
1.201941854E1,4.146377563E-2,2.152523804E-1,9.796228638E0,9.798680950E0
1.202945054E1,5.224136353E-2,2.381547546E-1,9.811796265E0,9.814825153E0
1.203948154E1,5.104385376E-2,2.320175171E-1,9.822723541E0,9.825595930E0
1.204951354E1,4.400848389E-2,2.163002014E-1,9.826465759E0,9.828944595E0
1.205954454E1,3.802093506E-2,2.165995789E-1,9.824070740E0,9.826531782E0
1.206957554E1,4.071533203E-2,2.216889954E-1,9.810748444E0,9.813337290E0
1.207960754E1,5.373825073E-2,2.109114075E-1,9.811945953E0,9.814359623E0
1.208963854E1,5.927673340E-2,2.261796570E-1,9.818232880E0,9.821016640E0
1.209966954E1,6.631210327E-2,2.219883728E-1,9.818232880E0,9.820965992E0
1.210970154E1,3.936813354E-2,2.222877502E-1,9.817783813E0,9.820378847E0
1.211973254E1,3.817062378E-2,2.158511353E-1,9.817634125E0,9.820080881E0
1.212976454E1,3.622467041E-2,2.224374390E-1,9.818681946E0,9.821268034E0
1.213979554E1,3.891906738E-2,2.142045593E-1,9.831555176E0,9.833965399E0
1.214982654E1,2.005828857E-2,2.112107849E-1,9.811796265E0,9.814089783E0
1.215985854E1,5.328918457E-2,2.296224976E-1,9.813891907E0,9.816722497E0
1.216988954E1,4.460723877E-2,2.218386841E-1,9.805359650E0,9.807970232E0
1.217992054E1,4.475692749E-2,2.242337036E-1,9.806407471E0,9.809072913E0
1.218995254E1,3.772155762E-2,2.242337036E-1,9.802365875E0,9.805002826E0
1.219998354E1,6.077362061E-2,2.212399292E-1,9.805808716E0,9.808492499E0
1.221001554E1,5.149291992E-2,2.200424194E-1,9.819430389E0,9.822030511E0
1.222004654E1,4.266128540E-2,2.254312134E-1,9.801916809E0,9.804601591E0
1.223007754E1,6.137237549E-2,2.157014465E-1,9.823322296E0,9.825881875E0
1.224010954E1,6.227050781E-2,2.133064270E-1,9.819580078E0,9.822093980E0
1.225014054E1,6.256988525E-2,2.163002014E-1,9.829758911E0,9.832337515E0
1.226017154E1,6.421646118E-2,2.302212524E-1,9.824519806E0,9.827426672E0
1.227020354E1,5.852828979E-2,2.154020691E-1,9.812544708E0,9.815083151E0
1.228023454E1,5.912704468E-2,2.109114075E-1,9.806856537E0,9.809302461E0
1.229026654E1,6.586303711E-2,2.101629639E-1,9.810449066E0,9.812920936E0
1.230029754E1,7.334747314E-2,2.151026917E-1,9.811347198E0,9.813978952E0
1.231032854E1,5.927673340E-2,2.231858826E-1,9.840835876E0,9.843544911E0
1.232036054E1,4.685256958E-2,2.195933533E-1,9.824968872E0,9.827534266E0
1.233039154E1,5.104385376E-2,2.261796570E-1,9.826166382E0,9.828901692E0
1.234042354E1,3.966751099E-2,2.218386841E-1,9.815987549E0,9.818574106E0
1.235045454E1,3.008743286E-2,2.270777893E-1,9.809550934E0,9.812224982E0
1.236048554E1,4.281097412E-2,2.305206299E-1,9.805359650E0,9.808162437E0
1.237051754E1,3.023712158E-2,2.243833923E-1,9.812993774E0,9.815605382E0
1.238054854E1,3.622467041E-2,2.257305908E-1,9.832602997E0,9.835260455E0
1.239057954E1,3.996688843E-2,2.372566223E-1,9.809700623E0,9.812650731E0
1.240061154E1,4.550537109E-2,2.160008240E-1,9.817035370E0,9.819516818E0
1.241064254E1,4.610412598E-2,2.216889954E-1,9.822723541E0,9.825333041E0
1.242067454E1,5.688171387E-2,2.163002014E-1,9.814041595E0,9.816589721E0
1.243070554E1,3.712280273E-2,2.194436646E-1,9.816586304E0,9.819108935E0
1.244073654E1,5.613327026E-2,2.318678284E-1,9.831854553E0,9.834748476E0
1.245076854E1,4.490661621E-2,2.188449097E-1,9.818681946E0,9.821223185E0
1.246079954E1,4.430786133E-2,2.183958435E-1,9.804162140E0,9.806694407E0
1.247083054E1,4.730163574E-2,2.273771667E-1,9.809101868E0,9.811850859E0
1.248086254E1,4.326004028E-2,2.163002014E-1,9.823471985E0,9.825948252E0
1.249089354E1,5.059478760E-2,2.073188782E-1,9.825268250E0,9.827585519E0
1.250092554E1,5.598358154E-2,2.300715637E-1,9.827214203E0,9.830066433E0
1.251095654E1,7.349716187E-2,2.306703186E-1,9.829010468E0,9.831991528E0
1.252098754E1,5.912704468E-2,2.113604736E-1,9.808054047E0,9.810509336E0
1.253101954E1,5.972579956E-2,2.131567383E-1,9.793683929E0,9.796185374E0
1.254105054E1,5.014572144E-2,2.287243652E-1,9.803563385E0,9.806359389E0
1.255108254E1,4.071533203E-2,2.163002014E-1,9.807455292E0,9.809924710E0
1.256111354E1,3.158432007E-2,2.279759216E-1,9.815089417E0,9.817787472E0
1.257114454E1,4.550537109E-2,2.299218750E-1,9.832004242E0,9.834797518E0
1.258117654E1,7.155120850E-2,2.225871277E-1,9.826016693E0,9.828797925E0
1.259120754E1,6.152206421E-2,2.389031982E-1,9.804012451E0,9.807115776E0
1.260123854E1,4.370910645E-2,2.149530029E-1,9.812245331E0,9.814696822E0
1.261127054E1,5.313949585E-2,2.047741699E-1,9.822124786E0,9.824402862E0
1.262130154E1,6.990463257E-2,2.070195007E-1,9.818382568E0,9.820813611E0
1.263133354E1,3.203338623E-2,2.152523804E-1,9.800719299E0,9.803135137E0
1.264136454E1,3.143463135E-2,2.234852600E-1,9.812993774E0,9.815588653E0
1.265139554E1,4.221221924E-2,2.439926147E-1,9.817334747E0,9.820457006E0
1.266142754E1,4.520599365E-2,2.380050659E-1,9.820627899E0,9.823615543E0
1.267145854E1,5.837860107E-2,2.380050659E-1,9.810449066E0,9.813509329E0
1.268148954E1,4.146377563E-2,2.402503967E-1,9.816436615E0,9.819463698E0
1.269152154E1,6.002517700E-2,2.294728088E-1,9.830357666E0,9.833218834E0
1.270155254E1,6.361770630E-2,2.163002014E-1,9.824519806E0,9.827106512E0
1.271158454E1,7.229965210E-2,2.121089172E-1,9.810449066E0,9.813008117E0
1.272161554E1,5.029541016E-2,2.019300842E-1,9.799821167E0,9.802030417E0
1.273164654E1,5.194198608E-2,2.215393066E-1,9.797725525E0,9.800367498E0
1.274167854E1,5.164260864E-2,2.200424194E-1,9.815089417E0,9.817691474E0
1.275170954E1,6.795867920E-2,2.330653381E-1,9.843979340E0,9.846972483E0
1.276174054E1,7.005432129E-2,2.163002014E-1,9.830956421E0,9.833585182E0
1.277177254E1,4.730163574E-2,2.237846375E-1,9.805958405E0,9.808625655E0
1.278180354E1,3.487747192E-2,2.225871277E-1,9.793833618E0,9.796424777E0
1.279183554E1,4.370910645E-2,2.191442871E-1,9.810149689E0,9.812694412E0
1.280186654E1,2.200424194E-2,2.188449097E-1,9.826615448E0,9.829076683E0
1.281189754E1,3.353027344E-2,2.200424194E-1,9.838590546E0,9.841108010E0
1.282192954E1,4.326004028E-2,2.284249878E-1,9.840536499E0,9.843282379E0
1.283196054E1,6.376739502E-2,2.167492676E-1,9.803114319E0,9.805717560E0
1.284199154E1,4.056564331E-2,2.168989563E-1,9.796677704E0,9.799162452E0
1.285202354E1,3.966751099E-2,2.230361938E-1,9.805958405E0,9.808574763E0
1.286205454E1,3.951782227E-2,2.242337036E-1,9.831854553E0,9.834490651E0
1.287208654E1,3.622467041E-2,2.243833923E-1,9.835746460E0,9.838372251E0
1.288211754E1,5.014572144E-2,2.302212524E-1,9.814191284E0,9.817019251E0
1.289214854E1,4.610412598E-2,2.112107849E-1,9.809700623E0,9.812082444E0
1.290218054E1,5.044509888E-2,2.067201233E-1,9.789792023E0,9.792104256E0
1.291221154E1,3.622467041E-2,2.204914856E-1,9.804760895E0,9.807306711E0
1.292224354E1,4.775070190E-2,2.197430420E-1,9.830058289E0,9.832630019E0
1.293227454E1,3.442840576E-2,2.299218750E-1,9.830657043E0,9.833405681E0
1.294230554E1,4.999603271E-2,2.281256104E-1,9.820777588E0,9.823554007E0
1.295233754E1,5.733078003E-2,2.339634705E-1,9.797426147E0,9.800386974E0
1.296236804E1,3.966751099E-2,2.287243652E-1,9.780810699E0,9.783565111E0
1.297239904E1,4.715194702E-2,2.170486450E-1,9.813143463E0,9.815656781E0
1.298243104E1,4.116439819E-2,2.161505127E-1,9.845775604E0,9.848233994E0
1.299246204E1,4.655319214E-2,2.083666992E-1,9.837243347E0,9.839559978E0
1.300249404E1,7.379653931E-2,2.122586060E-1,9.808503113E0,9.811077054E0
1.301252504E1,6.691085815E-2,2.073188782E-1,9.790839844E0,9.793263145E0
1.302255604E1,6.032455444E-2,2.203417969E-1,9.796378326E0,9.799041681E0
1.303258804E1,5.792953491E-2,2.206411743E-1,9.816286926E0,9.818937182E0
1.304261904E1,5.658233643E-2,2.228865051E-1,9.840835876E0,9.843522271E0
1.305265004E1,5.538482666E-2,2.101629639E-1,9.824070740E0,9.826474538E0
1.306267904E1,5.583389282E-2,2.167492676E-1,9.803413696E0,9.805968477E0
1.307270804E1,5.807922363E-2,2.116598511E-1,9.804760895E0,9.807217204E0
1.308273904E1,5.792953491E-2,2.131567383E-1,9.805659027E0,9.808146644E0
1.309276904E1,3.382965088E-2,2.179467773E-1,9.816586304E0,9.819063698E0
1.310280004E1,5.328918457E-2,2.134561157E-1,9.842781830E0,9.845240342E0
1.311283004E1,4.475692749E-2,2.264790344E-1,9.815388794E0,9.818103336E0
1.312286004E1,4.520599365E-2,2.329156494E-1,9.815688171E0,9.818555268E0
1.313289004E1,4.580474854E-2,2.200424194E-1,9.798773346E0,9.801350714E0
1.314292004E1,3.817062378E-2,2.133064270E-1,9.807305603E0,9.809699273E0
1.315294904E1,3.996688843E-2,2.294728088E-1,9.808802490E0,9.811567735E0
1.316297904E1,4.849914551E-2,2.127076721E-1,9.822723541E0,9.825146029E0
1.317300904E1,5.403762817E-2,2.219883728E-1,9.826166382E0,9.828822140E0
1.318303904E1,4.745132446E-2,2.179467773E-1,9.807455292E0,9.809991423E0
1.319307004E1,3.966751099E-2,2.275268555E-1,9.799372101E0,9.802093427E0
1.320310104E1,3.068618774E-2,2.344125366E-1,9.802365875E0,9.805216348E0
1.321313204E1,4.296066284E-2,2.212399292E-1,9.814790039E0,9.817377258E0
1.322316204E1,4.430786133E-2,2.143542480E-1,9.816885681E0,9.819325609E0
